entity1,entity2,relation
食管胃底静脉曲张及其破裂出血,胃肠道CT检查,相关检查
食管胃底静脉曲张及其破裂出血,胃粘膜活检,相关检查
食管胃底静脉曲张及其破裂出血,胃超声检查,相关检查
食管胃底静脉曲张及其破裂出血,血常规,相关检查
退变性骶髂关节炎,骶髂关节检查法,相关检查
巴西紫热,白细胞分类计数,相关检查
肾钙乳,CT检查,相关检查
肾钙乳,肾脏超声检查,相关检查
退变性骶髂关节炎,髋外旋外展试验,相关检查
肾钙乳,逆行肾盂造影,相关检查
肾钙乳,肾血管造影,相关检查
食积胃病,胃运动功能测定,相关检查
肾钙乳,尿常规,相关检查
食积胃病,上消化道造影,相关检查
食积胃病,胃超声检查,相关检查
臀肌挛缩症,肌电图,相关检查
臀肌挛缩症,四肢的骨和关节平片,相关检查
食管胃底静脉曲张及其破裂出血,肝-颈静脉返流征,相关检查
食积胃病,电子胃镜,相关检查
退变性骶髂关节炎,髋关节超伸试验,相关检查
食积胃病,胃泡鼓音区,相关检查
臀肌挛缩症,两下肢长度,相关检查
臀肌挛缩症,弹跳征,相关检查
臀肌挛缩症,腰臀围比例,相关检查
臀肌挛缩症,股四头肌肌力试验,相关检查
氨基酸尿症,静脉尿路造影,相关检查
氨基酸尿症,脑电图检查,相关检查
鼻疽假单胞菌肺炎,鼻疽菌素皮内试验,相关检查
勃起功能障碍,神经系统检查,相关检查
勃起功能障碍,阴茎海绵体造影,相关检查
播散性血管内凝血,凝血酶原时间（PT）,相关检查
播散性血管内凝血,凝血时间,相关检查
脾-肝综合征,腹部CT,相关检查
脾-肝综合征,腹部平片,相关检查
播散性血管内凝血,凝血酶时间,相关检查
播散性血管内凝血,复钙时间,相关检查
播散性血管内凝血,蛋白C,相关检查
播散性血管内凝血,心电图,相关检查
播散性血管内凝血,纤溶酶,相关检查
播散性血管内凝血,脑血流图,相关检查
播散性血管内凝血,D-二聚体,相关检查
病毒性食管炎,纤维胃镜,相关检查
病毒性出血热,凝血时间,相关检查
病毒性食管炎,胃镜,相关检查
病毒性出血热,血凝试验,相关检查
勃起功能障碍,尿常规,相关检查
勃起功能障碍,血常规,相关检查
皮下裂头蚴病,免疫病理检查,相关检查
皮下裂头蚴病,寄生虫检查的直接涂片法,相关检查
皮下裂头蚴病,酶联免疫吸附试验,相关检查
老年人高钾血症,肾素活性,相关检查
老年病,脑电图检查,相关检查
皮下裂头蚴病,血常规,相关检查
风搔痒,便常规,相关检查
播散性血管内凝血,复钙交叉试验（CRT,相关检查
风搔痒,血常规,相关检查
老年病,脑多普勒超声（TCD）,相关检查
病毒性出血热,抗流行性出血热IgM抗体,相关检查
卵巢巧克力囊肿破裂,癌抗原125（CA125）,相关检查
病毒性出血热,抗流行性出血热病毒抗体（EHF-AB）,相关检查
腹膜后纤维化,静脉尿路造影,相关检查
腹膜后纤维化,血管造影,相关检查
腹内疝,腹部平片,相关检查
腹膜后纤维化,尿常规,相关检查
腹内疝,腹部CT,相关检查
腹内疝,血液电解质检查,相关检查
腹内疝,腹部MRI检查,相关检查
老年病,胸部CT检查,相关检查
伏暑,血浆渗透压（POP）,相关检查
腹膜后纤维化,血常规,相关检查
伏暑,血液电解质检查,相关检查
伏暑,便常规,相关检查
腹内疝,血常规,相关检查
腹腔室隔综合征,动物实验,相关检查
腹腔室隔综合征,腹腔镜,相关检查
腹腔室隔综合征,肾功能检查,相关检查
腹腔室隔综合征,体位,相关检查
伏暑,尿常规,相关检查
肺泡癌,胸部MRI,相关检查
肺泡癌,胸部平片,相关检查
肺泡癌,胸部CT检查,相关检查
腹股沟疝,超声内镜检查,相关检查
腹股沟疝,CT检查,相关检查
卵巢巧克力囊肿破裂,肿瘤相关抗原,相关检查
放射性甲状腺炎,甲状腺球蛋白,相关检查
放射性甲状腺炎,甲状腺131碘吸收率,相关检查
老年病,心电图,相关检查
老年病,血脂检查,相关检查
风搔痒,皮肤划痕试验,相关检查
风搔痒,皮肤真菌镜检,相关检查
风搔痒,尿常规,相关检查
风搔痒,皮肤斑贴实验,相关检查
风搔痒,红细胞沉降率(ESR),相关检查
风搔痒,皮肤病的物理检查,相关检查
风搔痒,皮肤涂片显微镜检查,相关检查
风搔痒,抗核抗体（ANA）,相关检查
老年人高钾血症,心电图,相关检查
病毒性出血热,补体结合试验,相关检查
病毒性食管炎,免疫病理检查,相关检查
病毒性食管炎,干扰素,相关检查
鼻疽假单胞菌肺炎,胸部透视,相关检查
鼻疽假单胞菌肺炎,痰液细菌培养,相关检查
病毒性食管炎,皮疹,相关检查
鼻疽假单胞菌肺炎,补体结合试验,相关检查
播散性嗜酸粒细胞增多性胶原病,血液生化六项检查,相关检查
播散性嗜酸粒细胞增多性胶原病,免疫学检测,相关检查
播散性嗜酸粒细胞增多性胶原病,血液检查,相关检查
播散性嗜酸粒细胞增多性胶原病,胸部透视,相关检查
腹股沟疝,钼靶X线检查,相关检查
鲍温样丘疹病,涂片,相关检查
鲍温样丘疹病,皮损,相关检查
播散性嗜酸粒细胞增多性胶原病,尿常规,相关检查
鲍温样丘疹病,免疫病理检查,相关检查
放射性甲状腺炎,甲状腺静态显像,相关检查
播散性嗜酸粒细胞增多性胶原病,血常规,相关检查
老年病,血常规,相关检查
伏暑,血常规,相关检查
矮小症,头颅平片,相关检查
矮小症,尿常规,相关检查
矮小症,内分泌功能试验,相关检查
矮小症,血常规,相关检查
矮小症,足长身高预测法,相关检查
发热伴血小板减少综合征,大生化检查,相关检查
发热伴血小板减少综合征,尿常规,相关检查
发热伴血小板减少综合征,血常规,相关检查
脑干梗塞,肾功能检查,相关检查
脑干梗塞,脑血管造影,相关检查
脓胸,金伯克现象,相关检查
脓胸,胸部平片,相关检查
脓胸,中性粒细胞计数（NEUT）,相关检查
女性性高潮障碍,盆腔和阴道B超,相关检查
女性生殖道多部位原发癌,肿瘤标志物检测,相关检查
女性生殖道多部位原发癌,阴道分泌物检查,相关检查
女性性高潮障碍,阴道分泌物检查,相关检查
脑胶质瘤,颅脑MRI检查,相关检查
脑胶质瘤,神经系统检查,相关检查
脑胶质瘤,肿瘤标志物检测,相关检查
脑胶质瘤,颅脑CT检查,相关检查
男性病,男性性功能测试全面测试,相关检查
男性病,精液检查,相关检查
脑胶质瘤,血常规,相关检查
脓疱型银屑病,皮肤涂片显微镜检查,相关检查
脓疱型银屑病,皮肤真菌镜检,相关检查
脓疱型银屑病,皮肤病的物理检查,相关检查
脓疱型银屑病,血常规,相关检查
男性病,阴茎检查,相关检查
女性性高潮障碍,甲状腺激素抑制试验,相关检查
脓疱型银屑病,皮肤斑贴实验,相关检查
其他类精神活性物质依赖,血液检查,相关检查
脑水肿,颅脑MRI检查,相关检查
男性病,精子凝集试验,相关检查
念珠菌阴道炎,白带检查,相关检查
念珠菌阴道炎,阴道病原体检查,相关检查
念珠菌阴道炎,阴道清洁度检查,相关检查
脑水肿,尿常规,相关检查
男性病,前列腺指检,相关检查
脑水肿,血常规,相关检查
念珠菌阴道炎,阴道分泌物检查,相关检查
念珠菌阴道炎,阴道分泌物清洁度,相关检查
气管食管瘘,食管造影,相关检查
气管食管瘘,支气管造影,相关检查
气管食管瘘,胸部平片,相关检查
气管食管瘘,内镜检查,相关检查
缺血性视神经病变,血液检查,相关检查
放射性甲状腺炎,甲状腺B型超声检查,相关检查
女性癫痫,颅脑MRI检查,相关检查
缺血性视神经病变,血管造影,相关检查
缺血性肠绞痛,血常规,相关检查
缺血性视神经病变,视野检查,相关检查
缺血性肠绞痛,胃镜,相关检查
缺血性肠绞痛,血管造影,相关检查
缺血性肠绞痛,腹部平片,相关检查
缺血性肠绞痛,内镜检查,相关检查
缺血性视神经病变,视力,相关检查
女性癫痫,颅脑CT检查,相关检查
全身脂肪代谢障碍,真菌组织病理学,相关检查
气压创伤性中耳炎,听力检查,相关检查
气压创伤性中耳炎,鼓膜,相关检查
气压创伤性中耳炎,中耳,相关检查
气压创伤性中耳炎,耳镜检查法,相关检查
腔隙性脑梗死,便常规,相关检查
腔隙性脑梗死,颈项强直,相关检查
缺血性视神经病变,颞动脉活检,相关检查
腔隙性脑梗死,脑膜刺激征,相关检查
腔隙性脑梗死,脑脊液检查-化学检查-蛋白质检查,相关检查
腔隙性脑梗死,CT检查,相关检查
腔隙性脑梗死,心电图,相关检查
女性癫痫,脑电图尖波,相关检查
腔隙性脑梗死,血管造影,相关检查
缺血性视神经病变,视野计检查,相关检查
腔隙性脑梗死,脑血流图,相关检查
女性癫痫,脑电图棘波,相关检查
女性癫痫,脑电图弥漫性慢波,相关检查
女性癫痫,脑血管造影,相关检查
脑水肿,颅内压监测,相关检查
脑水肿,便常规,相关检查
脑水肿,颅脑CT检查,相关检查
脓胸,痰液中晶体,相关检查
脑水肿,浅反射检查,相关检查
女性癫痫,脑电图检查,相关检查
脑水肿,角膜反射检查,相关检查
脓胸,胸腔积液检查,相关检查
脑干梗塞,纤维蛋白原测定,相关检查
脑干梗塞,Fisher手指试验,相关检查
脑干梗塞,凝血酶原时间（PT）,相关检查
脑干梗塞,颅脑MRI检查,相关检查
脑干梗塞,颅脑CT检查,相关检查
脓胸,血常规,相关检查
气压创伤性中耳炎,耳部检查,相关检查
脑干梗塞,脑血流灌注断层显像,相关检查
脊椎炎,四肢的骨和关节平片,相关检查
脐膨出,脐检查,相关检查
急性淋病,尿液细菌培养,相关检查
急性淋病,细菌形态学检查方法,相关检查
急性淋病,血常规,相关检查
急性阴道炎,阴道病原体检查,相关检查
急性阴道炎,电子阴道镜,相关检查
急性阴道炎,阴道清洁度检查,相关检查
急性阴道炎,妇科炎症检查,相关检查
急性阴道炎,阴道分泌物检查,相关检查
前列腺肉瘤,直肠指检,相关检查
前列腺肉瘤,膀胱镜,相关检查
前列腺肉瘤,静脉尿路造影,相关检查
前列腺肉瘤,造影检查,相关检查
前列腺肉瘤,尿常规,相关检查
侵蚀性葡萄胎,人绒毛膜促性腺激素（HCG）,相关检查
急性淋病,尿常规,相关检查
侵蚀性葡萄胎,妇科超声检查,相关检查
急性淋病,淋菌培养,相关检查
脐炎,涂片,相关检查
前列腺肉瘤,血常规,相关检查
脐膨出,胎儿镜检查,相关检查
脐膨出,胸部透视,相关检查
脐膨出,胎儿镜,相关检查
棘突滑囊炎,CT检查,相关检查
气虚血瘀证,血液电解质检查,相关检查
气虚血瘀证,血液检查,相关检查
精神障碍,尿常规,相关检查
精神障碍,心电图,相关检查
棘突滑囊炎,核磁共振成像(MRI),相关检查
气虚血瘀证,血常规,相关检查
精神障碍,颅脑CT检查,相关检查
脐炎,血常规,相关检查
脊椎炎,脊柱MRI检查,相关检查
绝经期尿失禁,核磁共振成像(MRI),相关检查
麻痹性臂丛神经炎,旋后肌肌力试验,相关检查
绝经期尿失禁,尿失禁诱发试验,相关检查
麻痹性臂丛神经炎,脑脊液检查-化学检查-蛋白质检查,相关检查
麻痹性臂丛神经炎,肌电图,相关检查
肌肉萎缩,视觉诱发电位,相关检查
肌肉萎缩,肌电图,相关检查
肌肉萎缩,神经系统检查,相关检查
脉络膜缺损,眼功能检查,相关检查
脉络膜缺损,眼科检查,相关检查
肌肉萎缩,脑诱发电位,相关检查
麻痹性臂丛神经炎,旋前圆肌和旋前方肌肌力试验,相关检查
免疫缺陷性肺炎,胸部透视,相关检查
免疫缺陷性肺炎,免疫学检测,相关检查
免疫缺陷性肺炎,酶联免疫吸附试验,相关检查
免疫缺陷性肺炎,胸部平片,相关检查
慢性萎缩性肢皮炎,细胞组织化学染色,相关检查
慢性萎缩性肢皮炎,骨与关节MRI检查,相关检查
曼陀罗中毒,脑电图检查,相关检查
肌肉萎缩,呼吸肌张力的测定,相关检查
慢性萎缩性肢皮炎,冷凝集试验,相关检查
麦收皮炎,C-反应蛋白检验（CRP）,相关检查
麻痹性臂丛神经炎,毕克征,相关检查
曼陀罗中毒,血常规,相关检查
麦收皮炎,血常规,相关检查
泌尿生殖系棘球蚴病,血液检查,相关检查
泌尿生殖系棘球蚴病,CT检查,相关检查
免疫缺陷性肺炎,胸腔积液免疫化学检查,相关检查
巨细胞病毒感染,血凝试验,相关检查
巨细胞病毒感染,补体结合试验,相关检查
泌尿生殖系棘球蚴病,尿常规,相关检查
泌尿生殖系棘球蚴病,酶联免疫吸附试验,相关检查
泌尿生殖系棘球蚴病,膀胱镜,相关检查
弥漫性筋膜炎,血液生化六项检查,相关检查
弥漫性筋膜炎,免疫学检测,相关检查
弥漫性筋膜炎,血液电解质检查,相关检查
弥漫性筋膜炎,血常规,相关检查
慢性外耳道炎,外耳道,相关检查
肠胃型感冒,胃部检查,相关检查
肠胃型感冒,胃肠道显像,相关检查
肠胃型感冒,胃镜,相关检查
慢性外耳道炎,耳镜检查法,相关检查
慢性外耳道炎,特殊细菌涂片检查,相关检查
煤炭工尘肺,肺功能检查,相关检查
煤炭工尘肺,支气管肺泡灌洗术（BAL）,相关检查
煤炭工尘肺,胸部平片,相关检查
煤炭工尘肺,胸部透视,相关检查
巨细胞病毒感染,抗巨细胞病毒抗体（CMV－AB）,相关检查
煤炭工尘肺,血常规,相关检查
成人腹股沟斜疝,腹部MRI检查,相关检查
煤炭工尘肺,闭合容积（CV）,相关检查
成人骨坏死,骨关节及软组织CT检查,相关检查
成人骨坏死,核磁共振成像(MRI),相关检查
成人痒疹,皮损,相关检查
成人痒疹,细胞组织化学染色,相关检查
成人痒疹,免疫病理检查,相关检查
成人痒疹,皮肤涂片显微镜检查,相关检查
成人型慢性粒细胞白血病,血液检查,相关检查
成人型慢性粒细胞白血病,心电图,相关检查
尘螨过敏性哮喘,血清学反应,相关检查
尘螨过敏性哮喘,酶联免疫吸附试验,相关检查
尘螨过敏性哮喘,肺和胸膜听诊,相关检查
煤炭工尘肺,胸腔积液显微镜检查,相关检查
尘螨过敏性哮喘,激发试验,相关检查
尘螨过敏性哮喘,皮肤点刺试验,相关检查
成人型慢性粒细胞白血病,胸部透视,相关检查
成人型慢性粒细胞白血病,白细胞计数（WBC）,相关检查
成人型慢性粒细胞白血病,白细胞分类计数,相关检查
成人型慢性粒细胞白血病,骨髓象分析,相关检查
成人骨坏死,CT检查,相关检查
尘螨过敏,肺和胸膜听诊,相关检查
尘螨过敏,皮肤点刺试验,相关检查
成人腹股沟斜疝,腹部CT,相关检查
成人腹股沟斜疝,腹部平片,相关检查
成人型慢性粒细胞白血病,血常规,相关检查
迟发性运动障碍,血液生化六项检查,相关检查
迟发性运动障碍,核磁共振成像(MRI),相关检查
迟发性外伤性脑内血肿,血液电解质检查,相关检查
垂痈,便常规,相关检查
成人型慢性粒细胞白血病,嗜碱性粒细胞数,相关检查
成人型慢性粒细胞白血病,嗜碱性粒细胞计数（B）,相关检查
虫积,胃钡餐造影,相关检查
虫积,腹部平片,相关检查
虫积,寄生虫检查的直接涂片法,相关检查
虫积,便常规,相关检查
虫积,免疫学检测,相关检查
虫积,粪寄生虫卵,相关检查
虫积,尿常规,相关检查
迟发性外伤性脑内血肿,颅脑CT检查,相关检查
虫积,粪便寄生虫,相关检查
垂痈,脓汁和创伤感染标本细菌学检查,相关检查
迟发性外伤性脑内血肿,脑血管造影,相关检查
迟发性外伤性脑内血肿,血液检查,相关检查
成人腹股沟斜疝,内生殖器检查,相关检查
垂痈,口腔内窥镜,相关检查
迟发性运动障碍,正电子发射计算机断层扫描(PET),相关检查
眼睑热性疱疹,眼标本的细菌学检查,相关检查
垂痈,尿常规,相关检查
眼睑热性疱疹,眼科检查,相关检查
眼睑热性疱疹,眼及眶区CT检查,相关检查
垂痈,血常规,相关检查
硬红斑,皮肤颜色,相关检查
硬红斑,皮损,相关检查
眼睑热性疱疹,血常规,相关检查
幼年型类风湿性关节炎,抗中性粒细胞胞浆,相关检查
迟发性运动障碍,血液电解质检查,相关检查
迟发性运动障碍,CT检查,相关检查
硬红斑,皮肤病的物理检查,相关检查
睑缘炎,眼睑检查,相关检查
幼年型类风湿性关节炎,类风湿因子,相关检查
睑缘炎,眼科检查,相关检查
右束支传导阻滞,体位,相关检查
右束支传导阻滞,心内电生理检查,相关检查
腰椎结核,骨与关节MRI检查,相关检查
幼年型类风湿性关节炎,血常规,相关检查
右束支传导阻滞,心电图,相关检查
右束支传导阻滞,多普勒超声心动图,相关检查
慢性乳头状溃疡性脓皮病,细胞组织化学染色,相关检查
慢性乳头状溃疡性脓皮病,皮损,相关检查
慢性乳头状溃疡性脓皮病,涂片,相关检查
慢性乳头状溃疡性脓皮病,免疫病理检查,相关检查
慢性乳头状溃疡性脓皮病,细菌学检验,相关检查
腰椎结核,CT平扫,相关检查
腰椎结核,钼靶X线检查,相关检查
幼年型类风湿性关节炎,抗ENA抗体,相关检查
肠道气囊肿症,胃肠道功能动力学检查,相关检查
肠道气囊肿症,内镜检查,相关检查
肠道气囊肿症,肠镜,相关检查
肠道气囊肿症,胃肠道疾病的超声检查,相关检查
肠道气囊肿症,胃肠道CT检查,相关检查
肠道气囊肿症,腹部平片,相关检查
乙状结肠癌,内镜检查,相关检查
乙状结肠癌,造影检查,相关检查
乙状结肠癌,纤维结肠镜检查,相关检查
腰椎椎管狭窄症,脊椎平片,相关检查
腰椎椎管狭窄症,直腿抬高试验,相关检查
腰椎椎管狭窄症,脊柱MRI检查,相关检查
腰椎椎管狭窄症,脊柱活动度,相关检查
乙状结肠癌,癌抗原19-9（CA19-9）,相关检查
腰椎椎管狭窄症,脊柱运动试验,相关检查
小儿红白血病,造影检查,相关检查
血瘀体质,尿常规,相关检查
小儿急性胃炎,胃镜,相关检查
下肢动脉硬化闭塞症,静脉听诊,相关检查
血瘀体质,血常规,相关检查
下肢动脉硬化闭塞症,脉搏,相关检查
下肢动脉硬化闭塞症,血管紧张素Ⅱ,相关检查
下肢动脉硬化闭塞症,收缩压,相关检查
小儿急性胃炎,内镜检查,相关检查
下肢动脉硬化闭塞症,交通静脉瓣膜功能试验,相关检查
下肢动脉硬化闭塞症,血液黏度,相关检查
下肢动脉硬化闭塞症,深静脉通畅试验,相关检查
小儿急性胃炎,腹腔穿刺,相关检查
小儿急性胃炎,便常规,相关检查
小儿急性胃炎,粪便隐血试验(OBT),相关检查
小儿急性胃炎,胃液潜血试验,相关检查
腰椎椎管狭窄症,跟臀试验,相关检查
膝关节脱位,抽屉试验,相关检查
血管性头痛,脑脊液的显微镜检查,相关检查
血管性头痛,脑血管造影,相关检查
膝关节脱位,侧方应力试验,相关检查
血管性头痛,脑电图检查,相关检查
膝关节脱位,膝关节过伸试验,相关检查
小儿胃肠炎,便常规,相关检查
小儿急性胃炎,幽门螺杆菌检测,相关检查
血管性头痛,脑血流显像,相关检查
膝关节脱位,莱切曼试验,相关检查
滑膜囊肿,骨与关节MRI检查,相关检查
滑膜囊肿,CT检查,相关检查
小儿红白血病,CT检查,相关检查
膝关节脱位,四肢的骨和关节平片,相关检查
膝关节脱位,凯洛格-斯皮德试验,相关检查
血稠,血流变学检查,相关检查
血稠,血常规,相关检查
寒痹,便常规,相关检查
小儿食积,胃电图,相关检查
小儿食积,胃肠道功能动力学检查,相关检查
小儿食积,便常规,相关检查
寒痹,尿常规,相关检查
寒痹,类风湿因子（RF）,相关检查
寒痹,骨与关节MRI检查,相关检查
小儿食积,血常规,相关检查
小儿食积,尿常规,相关检查
喉气囊肿,耳、鼻、咽拭子细菌培养,相关检查
寒痹,四肢的骨和关节平片,相关检查
寒痹,四肢与关节运动功能,相关检查
寒痹,抗类风湿性关节炎33抗体,相关检查
红皮病,细胞组织化学染色,相关检查
红皮病,皮损,相关检查
喉气囊肿,鼻咽部MRI检查,相关检查
红皮病,浆细胞,相关检查
红皮病,免疫病理检查,相关检查
红皮病,涂片,相关检查
喉气囊肿,耳鼻咽喉CT检查,相关检查
寒痹,骨关节及软组织CT检查,相关检查
黄斑病,三面镜,相关检查
黄斑病,视网膜检影法,相关检查
黄斑病,直接检眼镜检查法,相关检查
黄斑病,眼科检查,相关检查
小儿红白血病,血涂片,相关检查
小儿红白血病,血液生化六项检查,相关检查
小儿红白血病,泪滴状红细胞,相关检查
颌面部放线菌病,颞下颌关节造影,相关检查
颌面部放线菌病,颌面五官CT检查,相关检查
小儿红白血病,骨髓各系细胞形态学检查,相关检查
小儿红白血病,骨髓象分析,相关检查
腰椎椎管狭窄症,脊柱椎体平扫,相关检查
腰椎椎管狭窄症,CT检查,相关检查
圆形糠疹,皮肤病的物理检查,相关检查
圆形糠疹,皮肤斑贴实验,相关检查
小儿红白血病,血常规,相关检查
圆形糠疹,尿常规,相关检查
圆形糠疹,皮肤涂片显微镜检查,相关检查
腰椎滑脱,脊椎平片,相关检查
腰椎滑脱,四肢的骨和关节平片,相关检查
火眼,涂片,相关检查
圆形糠疹,血常规,相关检查
火眼,结膜的检查,相关检查
火眼,药敏试验,相关检查
腰椎椎管狭窄症,提睾反射,相关检查
腰椎椎管狭窄症,胸腹部垫枕试验,相关检查
空鞍综合征,胰岛素,相关检查
空鞍综合征,体位,相关检查
空鞍综合征,生长激素,相关检查
空肠、回肠憩室,维生素B1,相关检查
空肠、回肠憩室,体位,相关检查
空鞍综合征,视力,相关检查
空肠、回肠憩室,小肠造影,相关检查
踝部急性韧带损伤,踝关节背伸试验,相关检查
空肠、回肠憩室,小肠镜检查,相关检查
空肠、回肠憩室,血管造影,相关检查
空肠、回肠憩室,造影检查,相关检查
克雷氏骨折,CT检查,相关检查
克雷氏骨折,常规体检,相关检查
克雷氏骨折,一般摄片检查,相关检查
口腔黏膜白斑,浆细胞,相关检查
口腔黏膜白斑,涂片,相关检查
口腔颌面部血管瘤,血管造影,相关检查
口腔颌面部血管瘤,核磁共振成像(MRI),相关检查
口腔颌面部肿瘤,口腔X光片检查,相关检查
克里米亚-刚果出血热,血凝试验,相关检查
口腔颌面部肿瘤,口腔内窥镜,相关检查
口腔黏膜白斑,皮损,相关检查
化脓性腱鞘炎,四肢CT检查,相关检查
口腔颌面部肿瘤,核磁共振成像(MRI),相关检查
空肠弯曲菌肠炎,便常规,相关检查
化脓性腱鞘炎,骨与关节MRI检查,相关检查
开放性骨折,CT检查,相关检查
开放性骨折,骨与关节MRI检查,相关检查
化脓性腱鞘炎,白细胞计数（WBC）,相关检查
口腔颌面部血管瘤,体位变换试验,相关检查
口腔颌面部肿瘤,曲面体层摄影,相关检查
溃疡性口腔炎,口腔内窥镜,相关检查
扩张孔,皮肤病的物理检查,相关检查
空肠弯曲菌肠炎,血常规,相关检查
溃疡病穿孔,腹腔穿刺,相关检查
扩张孔,皮肤涂片显微镜检查,相关检查
扩张孔,真菌组织病理学,相关检查
溃疡性口腔炎,唾液溶菌酶,相关检查
髋关节后脱位,望远镜试验,相关检查
口形红细胞增多症,球形红细胞,相关检查
口形红细胞增多症,红细胞寿命,相关检查
口形红细胞增多症,心电图,相关检查
踝部急性韧带损伤,踝反射,相关检查
儿童焦虑症,胃镜,相关检查
儿童焦虑症,上消化道造影,相关检查
儿童焦虑症,心电图,相关检查
儿童焦虑症,神经系统检查,相关检查
踝部急性韧带损伤,造影检查,相关检查
溃疡病穿孔,药物迷走神经阻滞试验,相关检查
踝部急性韧带损伤,核磁共振成像(MRI),相关检查
口形红细胞增多症,口形红细胞,相关检查
儿童期精神障碍及精神发育迟缓,神经系统细胞学检查,相关检查
儿童期精神障碍及精神发育迟缓,脑神经检查,相关检查
耳外伤,CT检查,相关检查
耳外伤,听力检查,相关检查
耳外伤,耳廓检查,相关检查
耳外伤,耳部检查,相关检查
耳廓外伤,外耳检查,相关检查
鹅掌风,皮损,相关检查
耳廓外伤,耳部检查,相关检查
鹅掌风,真菌检查,相关检查
鹅掌风,细菌学检验,相关检查
鹅掌风,真菌组织病理学,相关检查
耳廓外伤,耳廓检查,相关检查
耳廓外伤,听力检查,相关检查
耳廓外伤,耳鼻咽喉CT检查,相关检查
恶性黑素瘤,CT检查,相关检查
二尖瓣和主动脉瓣的疾患,体位,相关检查
恶性黑素瘤,核磁共振成像(MRI),相关检查
二尖瓣和主动脉瓣的疾患,多普勒超声心动图,相关检查
二尖瓣和主动脉瓣的疾患,心电图,相关检查
恶性黑素瘤,尿液分析,相关检查
恶性黑素瘤,细胞组织化学染色,相关检查
二尖瓣和主动脉瓣的疾患,胸部透视,相关检查
二尖瓣和主动脉瓣的疾患,心血管造影,相关检查
耳廓假囊肿,耳廓检查,相关检查
二尖瓣和主动脉瓣的疾患,胸部平片,相关检查
儿童期精神障碍及精神发育迟缓,脑电图检查,相关检查
恶性黑素瘤,血红素结合蛋白,相关检查
二期梅毒,血清学反应,相关检查
二期梅毒,皮疹,相关检查
二期梅毒,皮损,相关检查
真菌性皮肤病,皮肤真菌镜检,相关检查
真菌性皮肤病,皮肤病的物理检查,相关检查
真菌性皮肤病,皮肤涂片显微镜检查,相关检查
二期梅毒,聚合酶链式反应,相关检查
儿童遗尿症,泌尿系统CT检查,相关检查
儿童遗尿症,脑电图检查,相关检查
恶性高血压性小动脉性肾硬化,眼底检查,相关检查
恶性高血压性小动脉性肾硬化,尿常规,相关检查
恶性高血压性小动脉性肾硬化,心电图,相关检查
儿童遗尿症,尿常规,相关检查
二期梅毒,不加热血清反应素实验,相关检查
二期梅毒,快速血浆反应素环状卡片实验,相关检查
恶性高血压性小动脉性肾硬化,肾素活性,相关检查
恶性高血压性小动脉性肾硬化,肾病类尿常规,相关检查
子宫积液,子宫颈黏液检查,相关检查
子宫积液,子宫与附件肿块,相关检查
子宫积液,妇科超声检查,相关检查
子宫积液,宫腔镜,相关检查
蜘蛛痣,血常规,相关检查
蜘蛛痣,肝脏超声检查,相关检查
足部骨折,四肢的骨和关节平片,相关检查
二期梅毒,基因诊断技术检测梅毒螺旋体,相关检查
呃逆症,胃肠道疾病的超声检查,相关检查
呃逆症,胃肠型和蠕动波,相关检查
呃逆症,胃肠道CT检查,相关检查
耳部恶性肿瘤,颅底片,相关检查
耳部恶性肿瘤,耳鼻咽喉CT检查,相关检查
呃逆症,胃肠道功能动力学检查,相关检查
耳部恶性肿瘤,鼻咽部MRI检查,相关检查
恶性高血压性小动脉性肾硬化,肾血浆流量测定,相关检查
二期梅毒,兔感染试验,相关检查
子宫积液,子宫疾病自检,相关检查
儿童社交恐惧症,颅脑CT检查,相关检查
儿童社交恐惧症,颅脑MRI检查,相关检查
儿童社交恐惧症,神经系统检查,相关检查
子宫内翻,肿瘤标志物检测,相关检查
子宫内翻,妇科超声检查,相关检查
子宫内翻,阴道分泌物检查,相关检查
子宫内翻,宫腔镜,相关检查
恶性纤维组织细胞瘤,骨与关节MRI检查,相关检查
恶性纤维组织细胞瘤,骨关节及软组织CT检查,相关检查
蛛网膜囊肿,神经系统检查,相关检查
蛛网膜囊肿,颅脑CT检查,相关检查
蛛网膜囊肿,颅脑MRI检查,相关检查
恶性纤维组织细胞瘤,血管造影,相关检查
恶性纤维组织细胞瘤,四肢的骨和关节平片,相关检查
蛛网膜囊肿,神经系统核医学检查,相关检查
椎-基底动脉盗血综合征,脑血管造影,相关检查
椎-基底动脉盗血综合征,脑多普勒超声（TCD）,相关检查
重度脂肪肝,肝大小,相关检查
子宫内翻,宫颈刮片（TCT）,相关检查
椎-基底动脉盗血综合征,人体重心平衡仪,相关检查
重度脂肪肝,肝压痛,相关检查
重度脂肪肝,肝脏触诊,相关检查
重度脂肪肝,肝显像,相关检查
躁狂抑郁症,颅脑MRI检查,相关检查
躁狂抑郁症,神经系统检查,相关检查
躁狂抑郁症,颅脑CT检查,相关检查
子宫恶性肿瘤,子宫内膜活检,相关检查
子宫恶性肿瘤,妇科常规检查,相关检查
子宫恶性肿瘤,肿瘤标志物检测,相关检查
子宫恶性肿瘤,子宫颈黏液检查,相关检查
子宫恶性肿瘤,子宫输卵管造影,相关检查
子宫恶性肿瘤,子宫颈活检,相关检查
日光性雀斑样痣,真菌组织病理学,相关检查
子宫恶性肿瘤,妇科超声检查,相关检查
