entity1,relation,entity2
心悸伴消瘦、腹泻,相关症状,饭后心悸
噎痛感,相关症状,食道病变
耀光感,相关症状,畏光
心绞痛,相关症状,神经官能症状
心尖搏动弥散,相关症状,心尖部第1心音亢进
掌心凹消失或稍隆起,相关症状,手掌软硬度异常
掌跖多汗,相关症状,手足多汗
掌跖发红,相关症状,皮肤干而发红
掌趾皮肤黄色角化物,相关症状,手掌及足趾皮肤过度角化
掌跖角化过度,相关症状,手掌及足趾皮肤过度角化
胀感,相关症状,胃肠道排空表现
胀感,相关症状,胃肠道症状
胀痛,相关症状,乳房胀痛
胀痛,相关症状,太阳穴胀痛
胀痛,相关症状,头胀痛
胀坠感,相关症状,胃肠道胀气
招风耳,相关症状,面长耳大
叶间裂常呈弧形下坠,相关症状,叶间裂移位
夜间肩痛,相关症状,颈椎间盘突出
夜间盗汗,相关症状,新陈代谢旺盛
夜间磨牙,相关症状,磨牙
夜间头痛,相关症状,失眠头痛
叶状脱色斑,相关症状,脐周皮肤青紫色斑
夜惊,相关症状,频繁性惊醒
夜间睡眠气短憋醒,相关症状,胸闷气短
心境不良,相关症状,心境高涨
心口灼热痛,相关症状,不稳定性心绞痛
心理麻木,相关症状,心理伤害
心理老化,相关症状,心理年龄大于生理年龄
真菌感染,相关症状,菌尿
真菌感染,相关症状,念珠菌感染
真菌感染,相关症状,真性菌尿
心理年龄小于生理年龄,相关症状,心理年龄大于生理年龄
折刀现象,相关症状,大腿以下或膝以下肌肉瘫痪
心肌肥厚,相关症状,心肌劳损
蔗糖-异麦芽糖吸收不良,相关症状,糖耐量降低
珍珠丘疹,相关症状,皮肤斑丘疹
珍珠丘疹,相关症状,风丘疹
枕大神经痛,相关症状,神经疼痛
枕大神经痛,相关症状,肌肉神经痛
夜盲,相关症状,偏盲
液气胸,相关症状,烦躁不安
液气胸,相关症状,呼吸困难
液气胸,相关症状,气急
液气胸,相关症状,心慌气短
枕部疼痛,相关症状,头枕部慢性疼痛
枕部疼痛,相关症状,枕部和颈后疼痛
夜游症,相关症状,嗜睡
枕横位入盆,相关症状,头盆不称
枕横位入盆,相关症状,狭窄骨盆
真性菌尿,相关症状,菌尿
真性菌尿,相关症状,无症状性菌尿
夜尿增多,相关症状,尿崩
心力贮备减少,相关症状,心功能失代偿
心力衰竭,相关症状,心力贮备减少
枕部和颈后疼痛,相关症状,颈部呈僵直状
枕部和颈后疼痛,相关症状,颈部疼痛
心率不齐,相关症状,心悸伴心率异常
心律失常,相关症状,房性心律
心率过缓,相关症状,心率不齐
心率增快,相关症状,心率不齐
心内分流为右向左,相关症状,心内膜弹力纤维增生
阵发性或强直性惊厥,相关症状,惊厥
阵发性腹痛,相关症状,腹痛
阵发性腹痛,相关症状,腹痛伴恶心、呕吐
阵发性腹痛,相关症状,慢性腹痛
阵发性夜间呼吸困难,相关症状,呼吸困难
阵发性夜间呼吸困难,相关症状,平卧呼吸困难
阵挛,相关症状,踝关节疼痛
腋窝痛,相关症状,腋区疼痛
阵发性狂笑,相关症状,阵发性痴笑
阵发性子宫收缩,相关症状,子宫移位
腋窝有异味,相关症状,腋窝多汗
心排血量减少,相关症状,心脏排血受阻
心脑血管意外,相关症状,心脑供血不足
一侧乳头萎缩，另侧水肿,相关症状,乳头破碎
一侧下腹坠痛,相关症状,下腹绞痛
腋下淋巴肿大,相关症状,局部淋巴结肿大
腋下淋巴肿大,相关症状,淋巴结充血
心排血量增多,相关症状,心力贮备减少
心前区隆起,相关症状,心前区疼痛
心前区隆起,相关症状,胸骨隆凸
心室肥大,相关症状,左心室肥厚
心室肥大,相关症状,左心室腔容量增大
心室肥大,相关症状,心脏肥大
心室扑动,相关症状,心室纤颤
心前区隐痛,相关症状,心肌劳损
心前区隐痛,相关症状,不稳定性心绞痛
镇静、麻醉剂所致昏迷,相关症状,浅昏迷
镇静、麻醉剂所致昏迷,相关症状,深昏迷
震荡性神经受累,相关症状,神经衰弱综合征
震荡性神经受累,相关症状,神经痛
震水音,相关症状,胃扩张
震水音,相关症状,胃酸过多
睁眼昏迷,相关症状,昏迷
睁眼昏迷,相关症状,浅昏迷
正弦胎心率,相关症状,胎心率改变
正弦胎心率,相关症状,胎心率异常
一侧性下腹剧烈疼痛,相关症状,下腹绞痛
一侧颜面肥大,相关症状,颜面的火焰状母斑
支气管肺泡音,相关症状,肺泡出血
支气管肺泡音,相关症状,双肺水泡音
震颤性肌强直，运动徐缓,相关症状,双手震颤
震颤性肌强直，运动徐缓,相关症状,四肢震颤
震颤性肌强直，运动徐缓,相关症状,头部震颤
震颤性肌强直，运动徐缓,相关症状,震颤
镇静药中毒,相关症状,麻醉药中毒
镇静药中毒,相关症状,潜在中毒
镇静药中毒,相关症状,轻度中毒
正常免疫球蛋白减少,相关症状,血清免疫球蛋白可升高
震颤,相关症状,肌肉纤维震颤
震颤,相关症状,四肢震颤
震颤,相关症状,头部震颤
一过性的流感样症状,相关症状,流鼻涕
一侧腰腹突发“刀割”样绞痛,相关症状,下腹绞痛
一侧阴囊内逐渐增大的无痛性肿块,相关症状,无痛性阴囊内肿块
心跳很乱,相关症状,心跳过速
心跳过速,相关症状,心跳加快
心窝部隐痛,相关症状,胆绞痛
心血管造影见双球征,相关症状,心脏增大
心音低钝,相关症状,心包积液体征
心音及脉搏消失,相关症状,心音低钝
心音及脉搏消失,相关症状,心脏骤停
支气管痉挛,相关症状,支气管平滑肌痉挛
支气管痉挛,相关症状,支气管狭窄
支气管平滑肌痉挛,相关症状,支气管狭窄
支气管树受压,相关症状,肺部或支气管周围可呈现纹理增粗及浸润现象
支气管树受压,相关症状,支气管狭窄
支气管狭窄,相关症状,小支气管痉挛
支气管狭窄,相关症状,小支气管平滑肌挛缩
肢端角化,相关症状,四肢麻木
肢端角化,相关症状,肢体麻痛
知觉消失,相关症状,角膜知觉减少
支气管以下的损伤,相关症状,小支气管平滑肌挛缩
支气管以下的损伤,相关症状,支气管肺泡音
肢端发绀,相关症状,四肢麻木
肢端发绀,相关症状,下肢发凉
一过性心尖部收缩期杂音,相关症状,收缩期杂音
一过性全面性遗忘,相关症状,完全性遗忘症
依赖公式化,相关症状,强迫性神经官能症
一过性肉眼血尿,相关症状,尿血
一时性便秘,相关症状,大便习惯改变
一氧化碳中毒,相关症状,昏迷
心音遥远,相关症状,心音低钝
心音遥远,相关症状,心音微弱
心音微弱,相关症状,心音低钝
心源性呼吸困难,相关症状,心源性呼吸窘迫
心音异常,相关症状,胎样心音
心源性水肿,相关症状,肝源性水肿
心源性胸痛,相关症状,不典型胸痛
肢端凉,相关症状,四肢麻木
肢端凉,相关症状,四肢湿冷
肢体不自主震颤,相关症状,肌肉纤维震颤
肢体不自主震颤,相关症状,双手震颤
肢端缺血,相关症状,四肢麻木
肢端缺血,相关症状,四肢湿冷
肢端溃疡,相关症状,四肢湿冷
肢端溃疡,相关症状,肢体疼痛
心源性晕厥,相关症状,单纯性晕厥
肢体的非凹性水肿,相关症状,非凹陷黏液水肿
肢体的非凹性水肿,相关症状,双下肢可凹陷性水肿
肢端湿冷,相关症状,四肢麻木
肢端湿冷,相关症状,四肢湿冷
肢端易发生不易控制的足癣感染,相关症状,四肢麻木
肢端易发生不易控制的足癣感染,相关症状,四肢湿冷
肢骨纹状肥大,相关症状,骨及软组织肥大
肢端硬化,相关症状,四肢麻木
肢端硬化,相关症状,肢端角化
肢体短缩畸形,相关症状,四肢畸形
依赖症,相关症状,手机依赖症
心脏病引发的晕厥,相关症状,血管迷走性晕厥
心脏病引发的晕厥,相关症状,直立性低血压晕厥
心脏“偷停”感,相关症状,心脏停搏
心脏“偷停”感,相关症状,心脏骤停
心脏刺痛,相关症状,不稳定性心绞痛
心脏刺痛,相关症状,心前区隐痛
心脏穿透性损伤,相关症状,心包破损伤
心脏穿透性损伤,相关症状,心包填塞
心脏穿透性损伤,相关症状,心脏破裂
心脏复苏,相关症状,心脏性猝死
心脏功能突然失代偿,相关症状,心房对心室收缩的辅助泵作用丧失
心脏功能突然失代偿,相关症状,心脏失代偿
心脏毒性作用,相关症状,心包缩窄
肢体过度肥大,相关症状,四肢麻木
肢体过度肥大,相关症状,肢体不自主震颤
心脏肥大,相关症状,心肌肥厚
肢体发凉,相关症状,四肢麻木
肢体发凉,相关症状,四肢湿冷
肢体或躯干姿势异常,相关症状,上肢半屈状
肢体或躯干姿势异常,相关症状,四肢畸形
肢体或躯干姿势异常,相关症状,肢体疼痛
肢体僵硬感,相关症状,四肢麻木
肢体僵硬感,相关症状,四肢酸痛无力
肢体僵硬感,相关症状,四肢无力
肢体或躯干麻木,相关症状,四肢麻木
肢体忽冷忽热，时红时白,相关症状,四肢麻木
肢体忽冷忽热，时红时白,相关症状,下肢的感觉，肌力，神经异常
肢体局部的皮肤颜色和温度改变,相关症状,四肢麻木
肢体局部的皮肤颜色和温度改变,相关症状,下肢发凉
肢体内翻,相关症状,肢体麻痛
肢体内翻,相关症状,肢体疼痛
肢体栓塞,相关症状,四肢麻木
肢体麻痛,相关症状,肢体发凉
肢体麻痛,相关症状,肢体疼痛
胰源性腹痛,相关症状,腹痛，发热及黄疸
遗传性出血性毛细血管扩张症,相关症状,毛细血管扩张症
移行病变,相关症状,宫颈黏液脓性分泌物
遗传性肥胖,相关症状,获得性肥胖
遗传性果糖不耐受,相关症状,乳糖耐受不良
遗精,相关症状,滑精
疑病症,相关症状,多疑
心脏畸形,相关症状,心脏结构异常
心脏僵硬,相关症状,心脏肥大
心脏僵硬,相关症状,心脏畸形
心脏扩大,相关症状,心脏增大
心脏破裂,相关症状,心包填塞
心脏结构异常,相关症状,心瓣膜穿孔
肢体疼痛,相关症状,四肢麻木
肢体疼痛,相关症状,下肢的感觉，肌力，神经异常
肢体运动不协调,相关症状,下肢动作沉重，高抬足，重落地
肢体运动不协调,相关症状,下肢肌肉瘫痪
心脏停搏,相关症状,心脏骤停
肢体增长、增粗过度,相关症状,四肢麻木
肢体增长、增粗过度,相关症状,下肢水肿
心脏失代偿,相关症状,心率增快
心脏失代偿,相关症状,心排血量减少
肢体远侧常有麻痛,相关症状,慢性腰痛伴下肢麻痛
肢体远侧常有麻痛,相关症状,肢体疼痛
肢体远端出现腕垂踝垂,相关症状,四肢远端麻木、疼痛或异样感觉
肢体远端出现腕垂踝垂,相关症状,肢端缺血
肢体障碍,相关症状,四肢酸痛无力
肢体障碍,相关症状,下肢动作沉重，高抬足，重落地
脂肪代谢障碍,相关症状,脂肪过多
肢体肿胀,相关症状,不明原因发热
乙肝e抗原（HBeAg）阳性,相关症状,乙肝表面抗体（抗HBs）阳性
肢体震颤,相关症状,肢体不自主震颤
肢体震颤,相关症状,肢体或躯干麻木
乙肝表面抗体（抗HBs）阳性,相关症状,乙肝表面抗原（HBsAg）阳性
乙肝e抗体（抗HBe）阳性,相关症状,乙肝e抗原（HBeAg）阳性
异常子宫出血,相关症状,子宫内膜异位
心脏杂音,相关症状,狭窄杂音
心脏杂音,相关症状,收缩期和舒张期杂音
心脏重量增加,相关症状,心脏肥大
心脏重量增加,相关症状,心脏增大
心脏淤积淀粉样物质,相关症状,心包填塞
心脏淤积淀粉样物质,相关症状,心房内形成混合血
心脏增大,相关症状,心脏肥大
心脏增大,相关症状,心肌肥厚
心脏震颤,相关症状,收缩期震颤
心脏震颤,相关症状,舒张期震颤
心脏震颤,相关症状,心室纤颤
心脏性猝死,相关症状,心脏停搏
心脏压塞征象,相关症状,心包积液体征
心脏压塞征象,相关症状,心包填塞
脂肪浸润,相关症状,脂肪代谢障碍
脂肪浸润,相关症状,脂肪过多
脂肪痢,相关症状,痢疾样大便
脂肪泻,相关症状,分泌性腹泻
脂膜炎,相关症状,弥漫性脂肪变性
脂质沉积症,相关症状,血脂异常
蜘蛛指,相关症状,四肢麻木
蜘蛛痣,相关症状,红痣
脂溶性维生素缺乏,相关症状,维生素B族缺乏
脂溶性维生素缺乏,相关症状,维生素C缺乏
脂溶性维生素缺乏,相关症状,维生素D缺乏
直肠肛门内胀痛不适,相关症状,直肠疼痛
直肠肛门内胀痛不适,相关症状,直肠狭窄
直肠脱垂,相关症状,直肠狭窄
异常体位所致的窒息,相关症状,呼吸暂停样现象
异常粗大的舞蹈样动作,相关症状,舞蹈样手足徐动
异常高大,相关症状,生长激素分泌过多
异常鱼鳞癣,相关症状,鱼鳞癣样红皮
异食癖,相关症状,食欲下降
异食癖,相关症状,腹胀
异嗜酸癖,相关症状,食欲不振
异嗜酸癖,相关症状,腹胀
异位性心动过速,相关症状,心动过速
异位妊娠,相关症状,阴道出血
新陈代谢旺盛,相关症状,青春期甲亢
异位钙化,相关症状,中心性钙化
心脏转移,相关症状,心包转移
新生儿便秘,相关症状,排便困难
直肠危象,相关症状,直肠肛门内胀痛不适
直肠危象,相关症状,直肠疼痛
新陈代谢低下,相关症状,全身代谢低下
新陈代谢低下,相关症状,糖代谢紊乱
直肠狭窄,相关症状,直肠疼痛
直肠狭窄,相关症状,直肠与肛门狭窄
新生儿抽搐,相关症状,四肢抽搐
新生儿出血症,相关症状,胃肠道出血
直肠重复畸形,相关症状,肛门直肠畸形
直肠重复畸形,相关症状,直肠狭窄
直立性低血压晕厥,相关症状,单纯性晕厥
直立性低血压晕厥,相关症状,心源性晕厥
直立性尿蛋白,相关症状,间歇性尿蛋白
直立性尿蛋白,相关症状,一过性尿蛋白
新生儿蛋白尿,相关症状,乳白色尿
新生儿蛋白尿,相关症状,一过性尿蛋白
直腿伸踝试验阳性,相关症状,膝、踝反射减退
植物神经功能障碍,相关症状,器质性神经损害
职业神经症,相关症状,神经疼痛
职业神经症,相关症状,自主神经反射
异性蛋白反应,相关症状,全身过敏反应
异型网织细胞,相关症状,肉芽肿
直立性脱虚,相关症状,虚脱
直立性脱虚,相关症状,血管舒张性虚脱
新生儿低体温,相关症状,体温过低
抑郁,相关症状,自杀行为
抑郁,相关症状,心境不良
易变性痉挛,相关症状,舞蹈样手足徐动
异性装扮癖,相关症状,以偷窥为快感源泉的性变态
易跌倒,相关症状,醉汉步态
抑郁症,相关症状,幻觉
抑郁症,相关症状,神经衰弱综合征
抑郁症,相关症状,情绪低落
抑郁性木僵,相关症状,紧张性木僵
异源性ACTH,相关症状,消瘦
新生儿喉喘鸣,相关症状,支气管狭窄
新生儿绿牙或棕褐色牙,相关症状,牙齿颜色异常
新生儿反应低下,相关症状,意识障碍
新生儿反应低下,相关症状,肌张力减低
新生儿脓漏眼,相关症状,眼结膜水肿及角膜溃疡
新生儿发绀,相关症状,口唇发绀
新生儿两眼上翻凝视,相关症状,脑缺氧
新生儿母乳喂养后出现黄疸,相关症状,病理性黄疸
新生儿母乳喂养后出现黄疸,相关症状,生理性黄疸
植物血凝素的淋巴细胞返祖现象,相关症状,外周围血淋巴细胞浆有空泡
跖部纤维痛,相关症状,跖反射伸性
跖部纤维痛,相关症状,足不能跖屈和内翻
跖纹中拇趾球区胫侧弓状纹,相关症状,跖纹
指(趾)骨梗死,相关症状,指（趾）甲颜色改变
纸样胎儿,相关症状,胎儿生长发育迟缓
纸样胎儿,相关症状,胎儿宫内骨折
跖纹,相关症状,掌跖发红
跖纹,相关症状,跖反射伸性
指(趾)甲脆软萎缩,相关症状,指(趾)甲横断
易疲乏,相关症状,食欲不振
易疲乏,相关症状,乏力
新生儿皮肤薄,相关症状,水痘结痂
心脏骤停,相关症状,心搏漏跳
新生儿皮肤硬肿,相关症状,新生儿全身水肿
易饿,相关症状,食量增加
易激惹,相关症状,情感暴发
易激惹,相关症状,躁狂
指(趾)和小腿出现痉挛及隐痛,相关症状,行走后小腿肌肉痉挛
易醒,相关症状,难入睡或易惊醒
新生儿气促,相关症状,气急
新生儿皮肤褶皱,相关症状,新生儿皮肤薄
新生儿贫血,相关症状,新生儿低血磷
新生儿期癫痫持续状态,相关症状,新生儿手足徐动
新生儿期癫痫持续状态,相关症状,新生儿抽搐
新生儿破伤风,相关症状,惊厥
新生儿破伤风,相关症状,新生儿期癫痫持续状态
新生儿脐部出血,相关症状,腹腔出血
指、拇、脘的伸展功能完全丧失,相关症状,指(趾)甲缺失
指(趾)肿胀,相关症状,手指扭伤
指(趾)肿胀,相关症状,手指痛风
指(趾)肿胀,相关症状,手指歪斜
指鼻不准,相关症状,神经根损伤
指、趾甲显现苍白痕或脱落,相关症状,手指甲没有白色月牙
指、趾甲显现苍白痕或脱落,相关症状,手指甲有白色斑点
指（趾）麻木,相关症状,小指感觉消失
易性别癖,相关症状,以偷窥为快感源泉的性变态
意识改变状态,相关症状,意识朦胧状态
意识改变状态,相关症状,意识模糊
意识模糊,相关症状,意识朦胧状态
意识模糊,相关症状,意识障碍
谊妄,相关症状,寒战
谊妄,相关症状,意识模糊
谊妄,相关症状,头痛
逸搏出现,相关症状,房性逸搏心律加速
新生儿青紫,相关症状,全身皮肤及粘膜呈现不同程度青紫色
意识短暂中断,相关症状,昏迷
意识短暂中断,相关症状,浅昏迷
新生儿少吃,相关症状,新生儿吮乳无力及减少
新生儿全身水肿,相关症状,心源性水肿
新生儿手足徐动,相关症状,新生儿抽搐
新生儿少哭,相关症状,新生儿吮乳无力及减少
新生儿心力衰竭,相关症状,新生儿全身水肿
新生儿嗜睡,相关症状,新生儿心力衰竭
指或趾甲下裂片状出血,相关症状,指（趾）甲颜色改变
指或趾甲下裂片状出血,相关症状,指(趾)肿胀
指端及指(趾)甲周红斑,相关症状,红斑结节
指端及指(趾)甲周红斑,相关症状,季节性浅红斑片
意识丧失,相关症状,意识朦胧状态
意识丧失,相关症状,意识模糊
意识丧失,相关症状,意识障碍
指甲变软或发生变形,相关症状,食指指甲凹陷
指甲、耳软骨出现褐色色素沉着,相关症状,指甲变软或发生变形
指甲呈扁平形,相关症状,指甲呈半圆形
指甲呈扁平形,相关症状,指甲呈三角形
指甲呈半圆形,相关症状,指甲呈三角形
指甲呈三角形,相关症状,指甲呈扇形
意向倒错,相关症状,意识改变状态
意向性震颤,相关症状,意识改变状态
意志丧失性格,相关症状,意识改变状态
意志丧失性格,相关症状,意识障碍
癔症步态,相关症状,意识改变状态
溢乳,相关症状,乳汁淤积
溢乳,相关症状,乳房疼痛
阴部溃疡,相关症状,外阴痛
阴部溃疡,相关症状,阴道异味
行为动作幼稚愚蠢,相关症状,行为及情绪异常
行为动作幼稚愚蠢,相关症状,行为紊乱而奇特
新生儿震颤,相关症状,新生儿手足徐动
新月状溶骨性缺损,相关症状,夏季痒疹
信息成瘾,相关症状,成瘾
新生儿中性粒细胞增多,相关症状,中性粒细胞增高
星迹步态,相关症状,痉挛性偏瘫步态
星迹步态,相关症状,慌张步态
猩红热样皮疹,相关症状,皮疹
猩红热面容,相关症状,苦笑面容
指甲呈筒形,相关症状,指甲呈半圆形
指甲呈筒形,相关症状,指甲呈扁平形
指甲呈现青紫色,相关症状,食指指甲凹陷
指甲呈现青紫色,相关症状,指甲里有黑线
指甲干瘪,相关症状,指甲变软或发生变形
指甲干瘪,相关症状,指甲呈半圆形
指甲床发绀,相关症状,指甲呈现青紫色
指甲床发绀,相关症状,指甲异常
阴部皮肤潮红,相关症状,外阴溃疡
阴部皮肤潮红,相关症状,外阴压痛
指甲倒刺,相关症状,手指甲周围起皮
指甲呈现黑色,相关症状,指甲、耳软骨出现褐色色素沉着
指甲呈现黑色,相关症状,指甲可见横沟纺
阴唇融合,相关症状,尿流中断
指甲冻伤,相关症状,指(趾)甲横断
指甲冻伤,相关症状,指（趾）甲颜色改变
指甲-骨四联征,相关症状,指甲异常
阴道闭锁,相关症状,阴道粘连
阴道出血,相关症状,阴道不规则出血
行为及情绪异常,相关症状,儿童行为孤僻
行为及情绪异常,相关症状,情绪起伏大
阴道持续流血不停,相关症状,阴道不规则出血
阴道不规则出血,相关症状,月经时多时少且淋漓不断
指甲出现条纹或斑点,相关症状,手指甲有白色斑点
指甲出现条纹或斑点,相关症状,指甲呈半圆形
行为紊乱而奇特,相关症状,行为及情绪异常
行走呈大步态,相关症状,行走踩棉花感
醒后不解乏,相关症状,继发性失眠
阴道持续少量流血,相关症状,阴道不规则出血
阴道持续中量流血,相关症状,阴道出血
行为无计划性,相关症状,日常生活能力减退和行为异常
指甲很短,相关症状,指甲变软或发生变形
指甲尖有缺痕,相关症状,食指指甲凹陷
指甲可见横沟纺,相关症状,食指指甲凹陷
指甲可见横沟纺,相关症状,指甲变软或发生变形
指甲夹伤,相关症状,指(趾)甲横断
指甲厚脆且多裂纹,相关症状,指甲易碎
指甲厚脆且多裂纹,相关症状,指甲分层
指甲宽而短(宽大于长),相关症状,指甲变软或发生变形
指甲宽而短(宽大于长),相关症状,指甲呈扁平形
指甲类似云母,相关症状,指甲呈半圆形
指甲类似云母,相关症状,指甲呈扁平形
阴道分泌物增多,相关症状,阴道流出黄色或血性带臭味的分泌物
指甲翘起,相关症状,食指指甲凹陷
指甲末端呈直线形,相关症状,指甲厚脆且多裂纹
指甲末端呈直线形,相关症状,指甲失去光泽和平整状态变薄且脆出现白色横纹
指甲嵌入肉,相关症状,指甲凹凸不平
阴道后穹窿触痛,相关症状,阴道出血
阴道口局部红肿热痛,相关症状,急性阴道感染
阴道横隔,相关症状,阴道闭锁
阴道裂伤,相关症状,阴道入口粘膜撕裂
阴道流血过多,相关症状,阴道出血
性交困难,相关症状,性感不快
性发育停顿,相关症状,性发育慢
阴道内出现粪质和血性分泌,相关症状,阴道流出黄色或血性带臭味的分泌物
阴道流出黄色或血性带臭味的分泌物,相关症状,阴道脓性分泌物
性受虐癖,相关症状,性施虐癖
指甲上起小细粒,相关症状,食指指甲凹陷
指甲上起小细粒,相关症状,指甲凹凸不平
性腺发育不良,相关症状,性心理不成熟
指甲失去光泽和平整状态变薄且脆出现白色横纹,相关症状,指甲特大有纵纹而手指细
指甲上有直线,相关症状,指甲失去光泽和平整状态变薄且脆出现白色横纹
性交疼痛,相关症状,性交困难
指甲生长缓慢,相关症状,指甲变软或发生变形
指甲突然变白,相关症状,指甲失去光泽和平整状态变薄且脆出现白色横纹
指甲特大有纵纹而手指细,相关症状,指甲中央部分隆起
指甲特大有纵纹而手指细,相关症状,指甲凹凸不平
指甲易碎,相关症状,指尖边缘指甲有凹陷
指甲异常,相关症状,指甲营养障碍
指甲异常,相关症状,指甲凹凸不平
阴道黏膜膨胀,相关症状,盲袋阴道
性欲减退,相关症状,性兴趣减退感
性欲亢进,相关症状,摩擦型性变态
性兴趣减退感,相关症状,性心理不成熟
胸壁塌陷,相关症状,胸壁疼痛
性窒息,相关症状,摩擦型性变态
胸壁浸润,相关症状,胸壁疼痛
指甲中央部分隆起,相关症状,指尖边缘指甲有凹陷
指甲中央部分隆起,相关症状,指甲凹凸不平
指甲有黄色细点,相关症状,指甲、耳软骨出现褐色色素沉着
指甲有黄色细点,相关症状,指甲变软或发生变形
指甲有红色或黑色斑点,相关症状,指甲异常
指间关节不能屈曲,相关症状,关节强硬
指尖边缘指甲有凹陷,相关症状,中指指甲凹陷
性倒错,相关症状,摩擦型性变态
指节垫,相关症状,指节增粗
指节增粗,相关症状,末指短小向内弯曲或只有两指节
阴茎短,相关症状,阴茎萎缩
趾(指)环状缩窄带,相关症状,指（趾）甲颜色改变
趾(指)环状缩窄带,相关症状,指(趾)肿胀
指趾端干性坏死,相关症状,指(趾)甲横断
指趾端干性坏死,相关症状,足趾发凉怕冷，呈苍白色或紫红色
阴茎损伤,相关症状,痛性阴茎勃起
阴茎损伤,相关症状,阴茎异常
指纹皱瘪,相关症状,指甲特大有纵纹而手指细
阴茎和阴囊水肿,相关症状,阴囊肿胀
阴茎表浅性溃疡,相关症状,阴茎损伤
阴茎龟头橡皮肿,相关症状,龟头红肿
阴蒂肥大,相关症状,两性畸形
阴茎样尿道,相关症状,尿道内口呈漏斗样改变
阴茎疼痛,相关症状,阴茎损伤
胸部下垂,相关症状,下垂乳房
胸部长痘,相关症状,痘疮
胸壁血管充盈,相关症状,胸壁浸润
胸部挫伤,相关症状,胸骨压痛
胸部大片斑块,相关症状,胸部长痘
趾短小,相关症状,指(趾)甲缺失
趾远端呈球形,相关症状,巨指(趾)
胸部沉重感,相关症状,胸部紧迫或束带感
胸部沉重感,相关症状,胸口紧绷
趾垂症,相关症状,杵状指（趾）
趾端干枯发黑,相关症状,指趾端干性坏死
趾蹼间隙麻木,相关症状,足趾发凉怕冷，呈苍白色或紫红色
痔出血,相关症状,炎性外痔
痔出血,相关症状,痔块脱垂
智力发育迟缓,相关症状,智力减低
致死性上呼吸道出血,相关症状,严重急性呼吸道症
致死性上呼吸道出血,相关症状,张口呼吸
痔核,相关症状,痔出血
痔核,相关症状,痔块脱垂
阴茎异常,相关症状,阴茎硬结
痔块脱垂,相关症状,炎性外痔
阴囊上有白色小疙瘩,相关症状,阴囊起疙瘩
窒息,相关症状,呼吸窘迫综合症
阴囊下坠,相关症状,阴囊坠胀痛
阴囊潮湿有异味,相关症状,阴囊潮湿
阴囊舌,相关症状,舌体肥大
阴囊水肿,相关症状,阴囊肿胀
胸部隐痛,相关症状,胸口闪电疼痛
胸部隐痛,相关症状,不典型胸痛
胸部有过度回响,相关症状,心肺栓塞
胸大肌外侧缘处如花生米大小的肿块,相关症状,乳房肿块
胸大肌外侧缘处如花生米大小的肿块,相关症状,腋下淋巴肿大
胸大肌痛,相关症状,胸部隐痛
胸大肌痛,相关症状,胸壁疼痛
胸腹壁浅在条索伴疼痛或牵扯痛,相关症状,胸壁疼痛
胸腹部畸形,相关症状,胸腹呈矛盾运动
智能减退,相关症状,智力发育迟缓
智能减退,相关症状,智力减低
智能障碍,相关症状,智力减低
智能障碍,相关症状,智能减退
中毒严重,相关症状,恶心与呕吐
中毒严重,相关症状,呕吐
痣细胞,相关症状,黑痣
中毒性巨结肠,相关症状,结肠袋半月襞消失
胸骨后烧灼样痛,相关症状,胸骨后疼痛
胸骨后烧灼样痛,相关症状,胸骨压痛
胸膈间烧灼嘈杂感,相关症状,心口灼热痛
中度昏迷,相关症状,深昏迷
中度或轻度头痛,相关症状,功能性头痛
中度或轻度头痛,相关症状,间歇性头痛
中度烧伤,相关症状,焦痂性烧伤
中度烧伤,相关症状,水泡性烧伤
阴囊肿大,相关症状,阴囊肿胀
阴虚火亢症,相关症状,器质性早泄
阴囊肿胀,相关症状,阴囊潮湿
阴囊肿胀,相关症状,阴囊脱皮
中度精神发育迟滞,相关症状,轻度精神发育迟滞
阴虚体质,相关症状,口干舌燥
阴虚体质,相关症状,消瘦
阴囊坠胀痛,相关症状,阴囊瘙痒
阴雨天颈肩背部酸痛,相关症状,颈肩疲劳和软组织疼痛
胸骨后疼痛,相关症状,侧肋骨痛
胸骨后疼痛,相关症状,胸椎疼痛
阴阳气血失衡,相关症状,衰老加快
胸骨压痛,相关症状,胸骨后疼痛
胸骨压痛,相关症状,胸椎疼痛
中度痛,相关症状,持续性疼痛
阴虚胃痛,相关症状,慢性胃痛
胸骨后异物阻塞感及隐痛,相关症状,胸骨后烧灼样痛
胸骨后异物阻塞感及隐痛,相关症状,胸骨压痛
音调韵律的异常,相关症状,声音异常
胸骨隆凸,相关症状,肋骨及胸骨下吸入性凹陷
胸骨隆凸,相关症状,胸廓塌陷畸形
胸肌萎缩,相关症状,心肌灰白而松弛
胸肌萎缩,相关症状,胸廓塌陷畸形
胸降主动脉严重狭窄,相关症状,主动脉瓣上膈膜型狭窄
胸骨下端压痛,相关症状,胸骨后疼痛
胸骨下端压痛,相关症状,胸椎疼痛
胸骨裂,相关症状,胸骨隆凸
中枢神经抑制药诱发昏迷,相关症状,浅昏迷
中上腹持续性疼痛,相关症状,腹痛
中骨盆狭窄,相关症状,骨盆损伤
中上腹痛,相关症状,腹痛
中枢性发热,相关症状,持续性发热
中枢性耳聋,相关症状,耳前庭功能受损
隐睾,相关症状,睾丸发育不全
中枢性呼吸暂停,相关症状,呼吸暂停样现象
中暑,相关症状,血热
