entity1,entity2,relation
角膜脱落,角膜反射检查,相关检查
角膜脱落,角膜检查,相关检查
黄素化囊肿,产科B超,相关检查
黄指甲,血清钙,相关检查
黄色结节,结节病抗原（Kveim）试验,相关检查
黄体破裂,产科B超,相关检查
黄体破裂,腹腔镜,相关检查
黄色发亮结痂,血清免疫球蛋白E（IgE）,相关检查
灰白大便,粪颜色,相关检查
灰白大便,粪胆素,相关检查
灰白大便,肝、胆、胰、脾的MRI检查,相关检查
灰白大便,直肠镜检查,相关检查
黄色蛋花样稀便,粪便上皮细胞,相关检查
黄色蛋花样稀便,腹部平片,相关检查
女性周期性鼻塞和鼻衄,血常规,相关检查
女性周期性鼻塞和鼻衄,鼻腔内镜检查,相关检查
粘液性水肿面容,三碘甲状腺原氨酸（T3）,相关检查
粘液性水肿面容,甲状腺球蛋白,相关检查
粘液性水肿面容,生长激素,相关检查
粘液性水肿面容,游离甲状腺素,相关检查
回肠重复畸形,异位胃粘膜显像,相关检查
回肠重复畸形,浆细胞,相关检查
女阴会阴出现红色结痂斑块,血常规,相关检查
女阴会阴出现红色结痂斑块,阴道活检,相关检查
灰白色结节,结节病抗原（Kveim）试验,相关检查
粘液便,便常规,相关检查
尿潴留,膀胱镜,相关检查
尿不尽,泌尿系统CT检查,相关检查
尿液异味,尿常规,相关检查
粘性渗出性薄膜,血常规,相关检查
粘性渗出性薄膜,真菌感染的实验室检查,相关检查
尿液有油,尿常规,相关检查
尿泡沫,尿常规,相关检查
脑发育缓慢,颅脑MRI检查,相关检查
尿无力,泌尿系统CT检查,相关检查
拇、食、中三指有放射痛,拇指对掌肌肌力试验,相关检查
拇、食、中三指有放射痛,Tinel征,相关检查
拇、食、中三指有放射痛,伸腕试验,相关检查
拇食指捏物功能障碍,拇短伸肌肌力试验,相关检查
拇食指捏物功能障碍,拇指对掌肌肌力试验,相关检查
拇食指捏物功能障碍,骨关节及软组织CT检查,相关检查
拇外翻,拇外翻检测,相关检查
尿液有白色沉淀物,尿比重,相关检查
尿液有白色沉淀物,尿常规,相关检查
黄视,眼底镜检查法,相关检查
拇指不明原因疼痛,拇短伸肌肌力试验,相关检查
拇指不明原因疼痛,Fisher手指试验,相关检查
拇指内收畸形,脑脊液神经降压肽,相关检查
拇指内收畸形,肌电图,相关检查
拇指内收畸形,拇指对掌肌肌力试验,相关检查
拇指半月甲呈粉红色时,肝功能检查,相关检查
拇指半月甲呈粉红色时,肺部检查,相关检查
拇指和食指不能对掌成完好的“O”形,Fisher手指试验,相关检查
拇指和食指不能对掌成完好的“O”形,指指试验,相关检查
拇指和食指不能对掌成完好的“O”形,过指试验,相关检查
拇指征,拇指对掌肌肌力试验,相关检查
拇指征,拇指对掌试验,相关检查
拇指征,拇指小指尖相对试验,相关检查
拇指征,M型超声心动图（ME）,相关检查
拇指征,多普勒超声心动图,相关检查
拇趾与二趾趾间距大,趾长屈肌肌力试验,相关检查
拇趾与二趾趾间距大,趾长伸肌肌力试验,相关检查
拇趾与二趾趾间距大,趾背屈试验,相关检查
目光呆滞,脑神经检查,相关检查
目光呆滞,神经系统检查,相关检查
目光呆滞,动眼神经检查,相关检查
肛门区红肿及痛性硬块,肛门指检,相关检查
过早衰老,儿童生长发育检测,相关检查
过早衰老,发育与体型,相关检查
木僵,肌张力检查,相关检查
木僵,迷走神经检查,相关检查
木僵,神经系统检查,相关检查
拇指仅存软组织而无骨骼,心血管造影,相关检查
拇指仅存软组织而无骨骼,胸部透视,相关检查
拇指仅存软组织而无骨骼,M型超声心动图（ME）,相关检查
拇指仅存软组织而无骨骼,二维超声心动图,相关检查
拇指仅存软组织而无骨骼,胸部CT检查,相关检查
目赤,沙眼衣原体,相关检查
目赤,沙眼衣原体IgM和IgG,相关检查
对光反射迟钝,眼底镜检查法,相关检查
对光反射迟钝,眼及眶区CT检查,相关检查
目垢增多,眼底检查,相关检查
目垢增多,眼功能检查,相关检查
目垢增多,沙眼衣原体,相关检查
目垢增多,沙眼衣原体IgM和IgG,相关检查
拇指三节,骨关节及软组织CT检查,相关检查
肛门瘙痒,肛门指检,相关检查
干呕,产科B超,相关检查
干呕,胆道造影,相关检查
干呕,胆囊胆道B超检查,相关检查
干呕,肠镜,相关检查
干呕,胃镜,相关检查
谷氨酰转肽酶偏高,肝功能检查,相关检查
咯多量血性泡沫痰,肺部检查,相关检查
胳膊疼痛,骨关节及软组织CT检查,相关检查
宫颈出血,子宫颈活检,相关检查
宫颈出血,宫颈妇科常规检查,相关检查
龟头珍珠疹,阴茎检查,相关检查
肝大,肝功能检查,相关检查
肝大,肝脏触诊,相关检查
卵泡刺激素(FSH)增高,输卵管通液检查,相关检查
卵泡刺激素(FSH)增高,卵泡检测,相关检查
龟头红点,阴茎检查,相关检查
卵圆孔闭合不全,心血管疾病的超声诊断,相关检查
卵圆窝未闭,二维超声心动图,相关检查
卵圆窝未闭,心血管疾病的超声诊断,相关检查
卵泡囊肿,促卵泡激素（FSH）,相关检查
卵泡囊肿,卵泡检测,相关检查
卵泡囊肿,螺旋CT检查,相关检查
螺旋形骨折,骨与关节MRI检查,相关检查
落枕,压颈试验,相关检查
落枕,颈部活动度检查,相关检查
啰音,最大呼气流量-容积曲线（MEFV）,相关检查
啰音,支气管激发试验（BPT）,相关检查
类风湿结节,类风湿因子,相关检查
瘤块压迫,超声内镜检查,相关检查
鳞屑样痂皮,皮肤病的物理检查,相关检查
卵巢萎缩,卵巢功能检查,相关检查
卵巢萎缩,卵巢检查,相关检查
老年大便失禁,粪便性状,相关检查
老年性白斑,内分泌功能试验,相关检查
腹股沟淋巴结肿大,盆腔CT检查,相关检查
腹股沟淋巴结肿大,CT检查,相关检查
腹肌肌肉抽搐,尿钾,相关检查
腹肌肌肉抽搐,肌电图,相关检查
腹肌肌肉抽搐,血清钾,相关检查
腹肌肌肉抽搐,霍乱弧菌检测,相关检查
腹肌紧张,腹部皮肤检查,相关检查
腹肌紧张,腹部外形检查,相关检查
腹肌紧张,腹部平片,相关检查
腹肌紧张,胆道镜检查,相关检查
腹肌紧张,腹部血管超声检查,相关检查
脸部肌肉酸痛,肌电图,相关检查
腹股沟区可复性肿块,盆腔CT检查,相关检查
腹股沟区可复性肿块,盆腔MRI检查,相关检查
腹股沟痒,皮肤颜色,相关检查
腹股沟痒,皮肤病的物理检查,相关检查
腹股沟痒,皮肤涂片显微镜检查,相关检查
腹股沟处或闭孔处肿胀,CT检查,相关检查
腹股沟疼痛,腹股沟外环冲击试验,相关检查
腹股沟疼痛,盆腔CT检查,相关检查
腹满,胃肠道CT检查,相关检查
腹满,胃肠道疾病的超声检查,相关检查
腹满,胃肠道显像,相关检查
腹满,腹部外形触诊,相关检查
腹满,腹部外形检查,相关检查
腹鸣,腹部听诊,相关检查
腹鸣,腹部平片,相关检查
腹鸣,腹部外形触诊,相关检查
腹鸣,腹部CT,相关检查
腹鸣,胃肠道CT检查,相关检查
腹肌强直,腹壁紧张度,相关检查
腹肌强直,腹部外形触诊,相关检查
腹肌强直,腹部透视,相关检查
腹肌强直,腹部CT,相关检查
腹肌强直,腹部MRI检查,相关检查
软组织感染,四肢CT检查,相关检查
腹肌严重发育不良,腹部外形检查,相关检查
腹肌严重发育不良,脏器触诊,相关检查
腹肌严重发育不良,腹部外形触诊,相关检查
腹肌严重发育不良,脏器声学造影,相关检查
腹膜后纤维化,血常规,相关检查
腹膜后纤维化,尿常规,相关检查
腹膜后纤维化,肾功能检查,相关检查
腹膜后纤维化,"碱性磷酸酶(ALP,AKP)",相关检查
腹膜后纤维化,腹膜后充气造影,相关检查
腹膜刺激征,腹部外形触诊,相关检查
腹膜刺激征,腹部透视,相关检查
腹膜刺激征,腹部听诊,相关检查
腹膜刺激征,腹部CT,相关检查
腹膜刺激征,腹腔灌洗试验,相关检查
弱脉,脉搏,相关检查
软骨内骨化,骨碱性磷酸酶,相关检查
软组织肿胀,骨关节及软组织CT检查,相关检查
弱视眼的拥挤现象,眼及眶区CT检查,相关检查
弱视眼的拥挤现象,角膜映光法,相关检查
弱视眼的拥挤现象,视力筛查仪,相关检查
弱视眼的拥挤现象,视网膜检影法,相关检查
妊娠纹,妊娠试验,相关检查
妊娠纹,妊娠检查,相关检查
乳糜泻,便常规,相关检查
乳糜泻,血常规,相关检查
乳糜泻,下消化道内镜检查,相关检查
乳晕痒,乳房触诊,相关检查
乳房疼痛,乳房超声检查,相关检查
乳晕发黑,乳腺超声检查,相关检查
乳头瘙痒,乳房检查,相关检查
呛奶,口腔内窥镜,相关检查
气血不通,内分泌功能试验,相关检查
乳头脱皮,乳房检查,相关检查
气阴两虚,内分泌功能试验,相关检查
气血不足,内分泌功能试验,相关检查
颧骨斑,皮肤斑贴实验,相关检查
频繁呕吐及便秘,甲型肝炎抗原,相关检查
频繁呕吐及便秘,腹水检查,相关检查
频繁呕吐及便秘,甲型肝炎病毒抗原（HAVAg）,相关检查
频繁呕吐及便秘,甲状腺131碘吸收率,相关检查
频繁呕吐及便秘,脑脊液钙,相关检查
气滞湿阻,内分泌功能试验,相关检查
频繁性惊醒,动态心电图（Holter监测）,相关检查
频繁性惊醒,心电图,相关检查
前列腺快感,前列腺B超检查,相关检查
频繁吐黏液,胃肠道CT检查,相关检查
频繁遗精,阴茎超声检查,相关检查
频繁遗精,精液检查,相关检查
平衡功能障碍,颅脑CT检查,相关检查
平衡功能障碍,神经系统检查,相关检查
频吐白沫,胸部透视,相关检查
频吐白沫,胸部CT检查,相关检查
平滑肌痉挛,腹部血管超声检查,相关检查
平滑肌痉挛,腹腔镜,相关检查
平滑肌痉挛,胸部B超,相关检查
平卧呼吸困难,呼吸肌功能测定,相关检查
平卧呼吸困难,脑脊液谷氨酰胺,相关检查
平卧呼吸困难,痰培养,相关检查
平卧呼吸困难,痰液常规检查,相关检查
平卧呼吸困难,痰液细菌培养,相关检查
葡萄膜炎,眼球和眼眶的超声检查,相关检查
葡萄膜炎,眼及眶区CT检查,相关检查
葡萄膜炎,眼底镜检查法,相关检查
儿童联想和情感障碍,颅脑超声检查,相关检查
儿童联想和情感障碍,颅脑CT检查,相关检查
品行障碍,血常规,相关检查
迫害妄想,颅脑CT检查,相关检查
儿童离别焦虑,颅脑CT检查,相关检查
儿童离别焦虑,颅脑超声检查,相关检查
扑翼样震颤,脑脊液谷氨酰胺,相关检查
扑翼样震颤,颅脑CT检查,相关检查
扑翼样震颤,脑脊液铜,相关检查
儿童尿床,尿常规,相关检查
铺路石样变性,眼及眶区CT检查,相关检查
儿童偏头痛,脑电图检查,相关检查
儿童偏头痛,颅脑超声检查,相关检查
儿童偏头痛,颅脑CT检查,相关检查
儿童偏头痛,血常规,相关检查
儿童头痛,颅脑CT检查,相关检查
儿童头痛,儿童体检,相关检查
儿童行动迟缓,神经系统检查,相关检查
儿童行动迟缓,四肢与关节运动功能,相关检查
儿童性别偏差,脑电图检查,相关检查
儿童性别偏差,神经系统检查,相关检查
儿童退缩行为,神经系统检查,相关检查
儿童退缩行为,脑电图检查,相关检查
耳垂长痘,皮肤颜色,相关检查
耳垂长痘,皮肤病的物理检查,相关检查
儿童偏食,尿常规,相关检查
儿童偏食,血常规,相关检查
儿童期过度生长,钼靶X线检查,相关检查
儿童期过度生长,全血糖化Hb,相关检查
儿童期过度生长,尿钙,相关检查
儿童行为孤僻,国际标准智力测试,相关检查
儿童行为孤僻,儿童体检,相关检查
儿童期消化性溃疡,腹部CT,相关检查
儿童期消化性溃疡,腹部平片,相关检查
儿童型肌张力障碍,四肢与关节运动功能,相关检查
儿童型肌张力障碍,肌张力检查,相关检查
儿童型肌张力障碍,神经系统检查,相关检查
耳、鼻、软骨变成蓝色,耳鼻咽喉CT检查,相关检查
耳、鼻、软骨变成蓝色,耳、鼻、咽拭子细菌培养,相关检查
耳垂过大,儿童五官科检查,相关检查
耳垂过大,颌面五官CT检查,相关检查
鼻粘膜出血,必需微量元素检测,相关检查
鼻头长痘,内分泌功能试验,相关检查
鼻翼长痘,内分泌功能试验,相关检查
鼻翼发红,内分泌功能试验,相关检查
耳垂里有硬疙瘩,皮肤颜色,相关检查
耳垂里有硬疙瘩,皮肤病的物理检查,相关检查
鼻子里有臭味,内分泌功能试验,相关检查
鼻酸,鼻咽部MRI检查,相关检查
鼻子上火,内分泌功能试验,相关检查
鼻子糜烂,鼻粘膜及鼻腔分泌物,相关检查
鼻子糜烂,内分泌功能试验,相关检查
勃起时间短,阴茎超声检查,相关检查
勃起时间短,阴茎检查,相关检查
扁桃体上有白点,口腔内窥镜,相关检查
白带黑色,白带检查,相关检查
包皮疼痛,包皮包茎检查,相关检查
钝痛,肝功能检查,相关检查
钝痛,CT检查,相关检查
蹲下起来后眼前发黑,眼功能检查,相关检查
蹲下起来后眼前发黑,眼科检查,相关检查
白带呈鼻涕状,白带检查,相关检查
白带呈鼻涕状,白带pH值,相关检查
多发性神经炎,脑脊液病原体检查,相关检查
多发性神经炎,肌电图,相关检查
多汗症,温度与出汗,相关检查
多汗症,汗液电解质检查,相关检查
多根肋骨骨折,压胸试验　　,相关检查
多根肋骨骨折,胸廓挤压征,相关检查
多根肋骨骨折,胸壁检查,相关检查
多发性针尖样瘀点,皮肤涂片显微镜检查,相关检查
多发性针尖样瘀点,皮肤真菌镜检,相关检查
多梦,神经系统检查,相关检查
多梦,脑神经检查,相关检查
多囊卵巢,腹腔镜,相关检查
多囊卵巢,黄体生成素,相关检查
多克隆型冷球蛋白血症,免疫病理检查,相关检查
多克隆型冷球蛋白血症,免疫学检测,相关检查
多汗且臭味较浓,甲状腺素(T4),相关检查
多汗且臭味较浓,甲状腺吸碘试验,相关检查
多汗且臭味较浓,脑脊液内皮素,相关检查
多汗且臭味较浓,甲状腺显像,相关检查
多汗且臭味较浓,甲状腺素结合球蛋白,相关检查
多尿,尿常规,相关检查
多尿,尿沉渣,相关检查
呈开口状态而不能闭合,口腔内窥镜,相关检查
呈开口状态而不能闭合,口腔X光片检查,相关检查
多形红斑样皮疹,抗ENA抗体,相关检查
多形红斑样皮疹,皮肤涂片显微镜检查,相关检查
多发性结节,甲状腺、甲状旁腺的超声检查,相关检查
弛张热,体温测量,相关检查
弛张热,血常规,相关检查
弛张热,补体结合试验,相关检查
迟脉,脉搏,相关检查
迟脉,脉率,相关检查
痴呆面容,颅脑超声检查,相关检查
痴呆面容,颅脑CT检查,相关检查
呈肾上腺素能依赖性,胸部CT检查,相关检查
痴笑,颅脑超声检查,相关检查
痴笑,颅脑CT检查,相关检查
痴呆,颅脑超声检查,相关检查
痴呆,脑蛋白质代谢显像,相关检查
痴呆,脑代谢显像,相关检查
呈泡沫样有腥臭味稀便,粪便性状,相关检查
呈泡沫样有腥臭味稀便,粪气味,相关检查
呈泡沫样有腥臭味稀便,粪细菌培养,相关检查
呈泡沫样有腥臭味稀便,便常规,相关检查
呈马蜂螫型游走性水肿,皮肤真菌镜检,相关检查
呈马蜂螫型游走性水肿,皮肤涂片显微镜检查,相关检查
持续的肌肉收缩,肌电图,相关检查
持续的肌肉收缩,心内电生理检查,相关检查
持物不稳,骨关节及软组织CT检查,相关检查
持物不稳,椎间孔挤压试验,相关检查
持物不稳,肌电图,相关检查
胯骨痛,骨关节及软组织CT检查,相关检查
口渴,必需微量元素检测,相关检查
持续高烧,体温测量,相关检查
持续高烧,血常规,相关检查
持续低烧,体温测量,相关检查
持续低烧,血常规,相关检查
咳嗽痰多,肺功能检查,相关检查
持续发烧,体温测量,相关检查
持续发烧,血常规,相关检查
口腔起泡,口腔内窥镜,相关检查
肌肉神经痛,神经系统检查,相关检查
甲状腺激素偏高,内分泌功能试验,相关检查
碱性磷酸酶偏低,"碱性磷酸酶(ALP,AKP)",相关检查
脚后跟裂,必需微量元素检测,相关检查
回盲瓣功能不全,M型超声心动图（ME）,相关检查
脚痒,必需微量元素检测,相关检查
静脉石,深静脉通畅试验,相关检查
肌红蛋白偏高,M型超声心动图（ME）,相关检查
剑突压痛,胸部MRI,相关检查
口眼歪斜,面神经的运动检查,相关检查
甲状腺过氧化物酶抗体过高,甲状腺素(T4),相关检查
口腔出血,口腔内窥镜,相关检查
回盲部结核,特里布累氏试验,相关检查
回盲部结核,鳞状上皮细胞癌抗原（SCC）,相关检查
回吸性涕血,EB病毒壳抗原IgA抗体,相关检查
回吸性涕血,后鼻镜检查,相关检查
蛔虫感染,粪便寄生虫,相关检查
回声阴影,产科B超,相关检查
回声阴影,胸部B超,相关检查
会阴部撕裂感,阴道前后壁膨出度,相关检查
会阴溃疡,电子阴道镜,相关检查
会阴部牵引痛,前列腺肿瘤标记（PSA）,相关检查
会厌炎,耳鼻咽喉CT检查,相关检查
会阴瘘管或窦道形成,盆腔和阴道B超,相关检查
会阴瘘管或窦道形成,经阴道超声,相关检查
蛔虫性肠梗阻,粪便寄生虫,相关检查
会阴痒,阴道分泌物检查,相关检查
会阴痒,阴道镜检查,相关检查
昏睡,贝美格诱发试验,相关检查
昏睡,颅脑CT检查,相关检查
昏睡,核磁共振成像(MRI),相关检查
脓血便,便常规,相关检查
尿等待,泌尿系统CT检查,相关检查
尿滴白,尿常规,相关检查
女性腰痛,腰背痛体格检查,相关检查
昏迷,心电图,相关检查
昏迷,脑电图检查,相关检查
脑缺血灶,脑血管造影,相关检查
目痛,沙眼衣原体,相关检查
目痛,沙眼衣原体IgM和IgG,相关检查
目痛,"结核菌素试验（OT,PPD）",相关检查
目痛,淋巴细胞转化率,相关检查
目痛,红细胞沉降率(ESR),相关检查
面部皮肤过敏,颌面部检查,相关检查
面部皮肤过敏,头面部触诊,相关检查
毛发色淡而呈棕色,尿丙酮,相关检查
毛发色淡而呈棕色,尿δ-氨基-γ-酮基戊酸,相关检查
面部白斑,必需微量元素检测,相关检查
面部长癣,必需微量元素检测,相关检查
脉络丛囊肿,淋巴细胞脉络丛脑膜炎补体结合试验,相关检查
呕血,腹部平片,相关检查
呕血,腹部CT,相关检查
呕血,胃液潜血试验,相关检查
呕血,胃镜,相关检查
呕血,胃部检查,相关检查
呕吐,上消化道X线钡餐,相关检查
呕吐,上消化道造影,相关检查
脑死亡,颅脑MRI检查,相关检查
肝结节,肝功能检查,相关检查
面部脂肪粒,内分泌功能试验,相关检查
马牙,尿常规,相关检查
马牙,维生素K,相关检查
马牙,出血时间,相关检查
马牙,活化部分凝血活酶时间（APTT）,相关检查
马牙,蝰蛇毒时间,相关检查
面部水肿,心电图,相关检查
面部水肿,肾脏超声检查,相关检查
脑动脉痉挛,动脉血气分析,相关检查
腘窝囊肿,血常规,相关检查
肝肾亏虚,肝功能检查,相关检查
谷丙转氨酶偏高,肝功能检查,相关检查
睾丸一大一小,睾丸检查,相关检查
龟头潮红,阴茎检查,相关检查
宫颈充血,宫颈检查,相关检查
龟头发黑,阴茎检查,相关检查
龟头出血,阴茎检查,相关检查
龟头红斑,阴茎检查,相关检查
龟头红肿,阴茎检查,相关检查
粒细胞增多,血常规,相关检查
卵巢积液,卵巢功能检查,相关检查
卵巢积液,卵巢检查,相关检查
龟头疼,阴茎检查,相关检查
淋巴阻塞,淋巴细胞数,相关检查
淋巴阻塞,局部淋巴显象,相关检查
卵泡黄素化,内分泌功能试验,相关检查
脸部汗毛明显,必需微量元素检测,相关检查
淋巴滤泡增生,淋巴细胞计数（LY）,相关检查
腹膜炎,血常规,相关检查
腹膜炎,尿常规,相关检查
腹膜炎,腹部透视,相关检查
腹膜炎,腹部叩诊,相关检查
腹膜炎,腹部CT,相关检查
淋巴结节,淋巴显像,相关检查
卵巢增大,卵巢功能检查,相关检查
腹腔感染,腹部平片,相关检查
腹腔感染,腹腔镜,相关检查
腹腔感染,腹部MRI检查,相关检查
腹腔感染,腹部CT,相关检查
腹腔感染,腹部听诊,相关检查
腹腔积血,腹部透视,相关检查
腹腔积血,腹部血管超声检查,相关检查
腹腔积血,腹部平片,相关检查
腹腔积血,腹部CT,相关检查
腹腔积血,腹部MRI检查,相关检查
腹腔积液,腹腔穿刺,相关检查
腹腔积液,腹水检查,相关检查
腹腔积液,腹部平片,相关检查
腹腔积液,腹部叩诊音,相关检查
腹腔积液,腹部透视,相关检查
腹内压升高,尿常规,相关检查
腹内压升高,腹部血管超声检查,相关检查
腹内压升高,血常规,相关检查
腹腔种植,腹部平片,相关检查
腹腔种植,腹部CT,相关检查
腹腔种植,腹腔镜,相关检查
普秃,血液生化六项检查,相关检查
腹式反常呼吸,心电图,相关检查
腹式反常呼吸,呼吸运动检查,相关检查
腹式反常呼吸,呼气高峰流量（PEFR）,相关检查
腹腔出血,腹部平片,相关检查
腹腔出血,腹部透视,相关检查
腹腔出血,腹部CT,相关检查
腹腔出血,腹部叩诊音,相关检查
腹腔出血,尿纤维蛋白降解产物,相关检查
腹痛,血常规,相关检查
腹痛,尿常规,相关检查
腹痛,腹部平片,相关检查
腹痛,腹部透视,相关检查
腹痛,腹部CT,相关检查
蹼状瘢痕,真菌组织病理学,相关检查
腹水,腹水检查,相关检查
腹水,肝腹水的检查,相关检查
腹水,胸腹水检查,相关检查
腹水,腹部平片,相关检查
腹水,腹部透视,相关检查
腹痛，发热及黄疸,血常规,相关检查
腹痛，发热及黄疸,逆行胰胆管造影（ERCP）,相关检查
腹痛，发热及黄疸,经皮肤穿刺胆道造影,相关检查
腹痛，发热及黄疸,"结合胆红素(SDB,DBIL)",相关检查
腹痛，发热及黄疸,"总胆红素（TBIL,STB）",相关检查
腹痛伴便血,粪便隐血试验(OBT),相关检查
腹痛伴便血,纤维结肠镜检查,相关检查
腹痛伴便血,粪便显微镜检查,相关检查
腹痛伴便血,内镜下胰胆造影术（ERCP）,相关检查
皮肤水疱或大疱损害,皮肤病的物理检查,相关检查
皮肤水疱或大疱损害,皮肤弹性检查,相关检查
腹痛伴恶心、呕吐,血常规,相关检查
腹痛伴恶心、呕吐,腹部平片,相关检查
腹痛伴恶心、呕吐,腹部透视,相关检查
腹痛伴恶心、呕吐,腹部CT,相关检查
腹痛伴恶心、呕吐,腹部叩诊,相关检查
皮疹,皮肤真菌镜检,相关检查
皮肤巩膜黄染,"总胆红素（TBIL,STB）",相关检查
皮肤巩膜黄染,皮肤颜色,相关检查
皮肤巩膜黄染,间接胆红素,相关检查
皮肤巩膜黄染,"结合胆红素(SDB,DBIL)",相关检查
皮肤巩膜黄染,直接胆红素,相关检查
耳垂缺损,皮肤病的物理检查,相关检查
耳垂缺损,皮肤颜色,相关检查
耳垂缺损,儿童五官科检查,相关检查
排卵期腹痛,腹部MRI检查,相关检查
耳垂粘连,耳鼻咽喉CT检查,相关检查
耳垂粘连,耳部检查,相关检查
排卵期头晕,子宫及附件检查,相关检查
耳道堵塞,耳部检查,相关检查
耳道堵塞,耳镜检查法,相关检查
耳道堵塞,耳的一般检查法,相关检查
耳垂小,儿童五官科检查,相关检查
耳垂小,皮肤病的物理检查,相关检查
耳道划伤,耳部检查,相关检查
耳道划伤,外耳道,相关检查
耳道流脓,耳镜检查法,相关检查
耳道流脓,耳部检查,相关检查
耳道流脓,耳廓检查,相关检查
耳道流血,耳鼻咽喉CT检查,相关检查
耳道流血,耳部检查,相关检查
耳道异物,耳镜检查法,相关检查
耳道异物,耳的一般检查法,相关检查
耳道异物,耳部检查,相关检查
耳冻伤,耳廓检查,相关检查
耳冻伤,外耳检查,相关检查
耳冻伤,耳部检查,相关检查
耳根部疼痛,耳部检查,相关检查
耳根部疼痛,耳的一般检查法,相关检查
耳堵,耳部检查,相关检查
耳堵,电测听,相关检查
耳堵,耳镜检查法,相关检查
耳朵位置低,耳廓检查,相关检查
耳朵位置低,外耳检查,相关检查
耳朵位置低,耳部检查,相关检查
耳鼓膜穿孔,耳镜检查法,相关检查
耳鼓膜穿孔,耳部检查,相关检查
耳鼓膜穿孔,耳的一般检查法,相关检查
耳骨外翻,耳部检查,相关检查
耳骨外翻,耳的一般检查法,相关检查
耳顶线以下至发际处痛觉过敏或减退,颅脑CT检查,相关检查
耳顶线以下至发际处痛觉过敏或减退,颈椎CT检查,相关检查
耳鼓膜破裂,耳部检查,相关检查
耳鼓膜破裂,耳的一般检查法,相关检查
耳鼓膜破裂,耳镜检查法,相关检查
白带奶白色,白带检查,相关检查
包皮上有小白点,包皮包茎检查,相关检查
包皮内有白色分泌物,包皮包茎检查,相关检查
包皮开裂,包皮包茎检查,相关检查
包皮红肿,包皮包茎检查,相关检查
包皮发白,包皮包茎检查,相关检查
耳郭突出,耳鼻咽喉CT检查,相关检查
耳郭突出,耳部检查,相关检查
白带稀少,白带检查,相关检查
暴瘦,内分泌功能试验,相关检查
多血质,神经系统检查,相关检查
多血质,颅脑CT检查,相关检查
贲门息肉,纤维胃镜检查,相关检查
表情恐惧症,脑电图检查,相关检查
背胀,腰背部检查,相关检查
多饮,血糖,相关检查
包皮脱皮,包皮包茎检查,相关检查
髌阵挛,浮髌试验,相关检查
多疑,神经系统检查,相关检查
多疑,颅脑CT检查,相关检查
大便不成形,粪便白细胞,相关检查
大便不成形,粪便隐血试验(OBT),相关检查
大便不成形,粪便粘液,相关检查
大便不成形,粪便显微镜检查,相关检查
多指（趾）畸形,四肢的骨和关节平片,相关检查
多指（趾）畸形,四肢CT检查,相关检查
胆囊壁厚,胆囊胆道B超检查,相关检查
胆囊壁厚,CT检查,相关检查
弹钢琴指(趾)征,随意运动检查,相关检查
弹钢琴指(趾)征,运动功能检查,相关检查
大便失禁,粪便性状,相关检查
蹲踞现象,心血管造影,相关检查
蹲踞现象,M型超声心动图（ME）,相关检查
电脑失写症,自主神经功能检查,相关检查
电脑失写症,Fisher手指试验,相关检查
电脑失写症,神经系统检查,相关检查
大咯血,血常规,相关检查
大便色深,粪便颜色,相关检查
大腿长红疙瘩,内分泌功能试验,相关检查
大便异常,便常规,相关检查
持续性弛张热,体温测量,相关检查
持续性弛张热,血常规,相关检查
持续性疼痛,血常规,相关检查
持续性疼痛,尿常规,相关检查
持续性头晕,头颅平片,相关检查
持续性头晕,颅脑超声检查,相关检查
持续性头晕,颅脑CT检查,相关检查
持续性咳嗽,胸部平片,相关检查
持续性咳嗽,胸部CT检查,相关检查
持续性咳嗽,结核菌素皮内试验,相关检查
持续性尿蛋白,尿常规,相关检查
持续性尿蛋白,尿蛋白定量,相关检查
持续性尿蛋白,肾脏超声检查,相关检查
持续性发热,体温测量,相关检查
持续性发热,血常规,相关检查
持续性发热,回归热螺旋体（BR）,相关检查
持续性剧烈的肩痛,四肢的骨和关节平片,相关检查
持续性剧烈的肩痛,四肢CT检查,相关检查
持续性胸部疼痛或模糊的背部疼痛,胸部平片,相关检查
持续性胸部疼痛或模糊的背部疼痛,胸部CT检查,相关检查
持续性肠绞痛,胃肠道CT检查,相关检查
持续性肠绞痛,胃肠道疾病的超声检查,相关检查
持续性肠绞痛,直肠镜检查,相关检查
持续颅内杂音,颅脑超声检查,相关检查
持续颅内杂音,颅脑CT检查,相关检查
持续颅内杂音,头颅平片,相关检查
持续性腰痛伴有晨僵,腰背部检查,相关检查
持续性腰痛伴有晨僵,腰背痛体格检查,相关检查
持续性下腹疼痛,腹部MRI检查,相关检查
持续性下腹疼痛,腹部平片,相关检查
尺动脉或桡动脉搏动减弱和消失,脉搏,相关检查
尺动脉或桡动脉搏动减弱和消失,脉率,相关检查
齿轮样强直,肌电图,相关检查
齿轮样强直,盆底肌电图检查,相关检查
浑身忽冷忽热,间接免疫荧光试验,相关检查
齿龈出血,口腔X光片检查,相关检查
齿龈出血,核糖核酸染色,相关检查
活动后气促,心肺功能运动试验（CPET）,相关检查
活动后气促,红细胞流动系数TK值,相关检查
活动后气促,肺总量（TLC）,相关检查
活动后气促,红细胞滤过指数（IF）,相关检查
浑身酸痛,腰背痛体格检查,相关检查
获得性肥胖,体重指数,相关检查
获得性肥胖,血清胆固醇酯,相关检查
混浊尿,尿常规,相关检查
混浊尿,肾病类尿常规,相关检查
